"","ppt","age","sex","condition","version","type_quest","type_resp","resp","conf","type","cond_rc","cond_rc2","type_rc","type_rc2"
"1421",119,18,"F","Imagerie apres","C","misleading_1","2",0,5,"misleading",1,-1,-2,0
"1422",119,18,"F","Imagerie apres","C","misleading_2","Bras",0,4,"misleading",1,-1,-2,0
"1423",119,18,"F","Imagerie apres","C","misleading_3","Quasiment pleine",1,1,"misleading",1,-1,-2,0
"1424",119,18,"F","Imagerie apres","C","misleading_4","Tête",1,4,"misleading",1,-1,-2,0
"1425",119,18,"F","Imagerie apres","C","neutral_1","Police",1,5,"neutral",1,-1,1,-1
"1426",119,18,"F","Imagerie apres","C","neutral_2","2ème étage",0,4,"neutral",1,-1,1,-1
"1427",119,18,"F","Imagerie apres","C","neutral_3","""députés tous pourris""",1,1,"neutral",1,-1,1,-1
"1428",119,18,"F","Imagerie apres","C","neutral_4","bleue",1,4,"neutral",1,-1,1,-1
"1429",120,18,"F","Imagerie apres","C","leading_1","Homme",1,4,"leading",1,-1,1,1
"1430",120,18,"F","Imagerie apres","C","leading_2","menaces d'assassinat",1,3,"leading",1,-1,1,1
"1431",120,18,"F","Imagerie apres","C","leading_3","salle",1,4,"leading",1,-1,1,1
"1432",120,18,"F","Imagerie apres","C","leading_4","matraque",1,5,"leading",1,-1,1,1
"1433",120,18,"F","Imagerie apres","C","misleading_1","3",1,2,"misleading",1,-1,-2,0
"1434",120,18,"F","Imagerie apres","C","misleading_2","Front",1,5,"misleading",1,-1,-2,0
"1435",120,18,"F","Imagerie apres","C","misleading_3","Quasiment pleine",1,2,"misleading",1,-1,-2,0
"1436",120,18,"F","Imagerie apres","C","misleading_4","Tête",1,2,"misleading",1,-1,-2,0
"1437",120,18,"F","Imagerie apres","C","neutral_1","Journalistes",0,4,"neutral",1,-1,1,-1
"1438",120,18,"F","Imagerie apres","C","neutral_2","1er étage",1,2,"neutral",1,-1,1,-1
"1439",120,18,"F","Imagerie apres","C","neutral_3","""à bas les députés""",0,3,"neutral",1,-1,1,-1
"1440",120,18,"F","Imagerie apres","C","neutral_4","bleue",1,5,"neutral",1,-1,1,-1
